28;;701;;describe history oil industry;;28;;Crude oil production declined during 7 years of the 1970's.;;01/02/17;;3
29;;701;;describe history oil industry;;29;;Production leveled out in the early 1980's, due in part to increases in exploration in the late 1970's and in part to increases in the number of new developmental wells and older stripper wells producing on existing oil fields.;;01/02/17;;3
30;;701;;describe history oil industry;;30;;Most of the oil wells drilled during 1972-82 were development wells, designed to increase production from already discovered fields.;;01/02/17;;3
31;;701;;describe history oil industry;;31;;This type of well nearly quadrupled in number.19 The production capacity of existing oil fields was at its highest in the 1960's and began to decline in the early 1970'szo;;01/02/17;;3
32;;701;;describe history oil industry;;32;;Throughout the historical progression of oil development from land to marsh to bay to the Outer Continental Shelf, local Cajuns have sought ways to work with, and buffer against, the industry .;;01/02/17;;3
33;;701;;describe history oil industry;;33;;When the oil and gas industry was booming, they put their generations-long knowledge of boats, the bayous, and open water into service for that industry .;;01/02/17;;3
34;;701;;describe history oil industry;;34;;During downturns, they could resume traditional pursuits in the fisheries .;;01/02/17;;3
35;;701;;describe history oil industry;;35;;The oil and gas industry started to pick up again in the 1990's, although the industry was not quite what it had been .;;01/02/17;;3
36;;701;;describe history oil industry;;36;;Between the mid-1980's and the 1990's the industry had undergone some changes .;;01/02/17;;3
37;;701;;describe history oil industry;;37;;Where experience had once been sufficient for an oil job, formal education was now required .;;01/02/17;;3
38;;701;;describe history oil industry;;38;;Technology has transformed the industry multiple times .;;01/02/17;;3
39;;701;;describe history oil industry;;39;;Techniques and equipment for drilling in water have evolved greatly during this study's period of interest .;;01/02/17;;3
40;;701;;describe history oil industry;;40;;Exploratory drilling rigs - drilling barges, jack-up rigs, semi submersibles, and drillships - were designed over a period of years to meet industry needs as it moved offshore .;;01/02/17;;3
41;;701;;describe history oil industry;;41;;Development systems are designed for deeper and deeper water depths .;;01/02/17;;3
42;;701;;describe history oil industry;;42;;Pennsylvania oil industry pioneers carried their knowledge, tools, and skills to other parts of the country and the world.;;01/02/17;;3
43;;701;;describe history oil industry;;43;;Newer fields opened around the globe from Ohio to Russia! But, after the Texas gusher wells came in at Spindletop in 1901, world attention shifted away from the Oil Creek Valley in Pennsylvania.;;01/02/17;;3
44;;701;;describe history oil industry;;44;;A group of investors in New England sent Edwin Drake to Titusville in 1857, in an effort to meet the demand for this new product.;;01/02/17;;3
45;;701;;describe history oil industry;;45;;As their agent, his mission was to find oil in sufficient quantities so that it could be refined and marketed commercially.;;01/02/17;;3
46;;701;;describe history oil industry;;46;;Oil derricks and engine houses sprang up along Oil Creek as the search for oil spread.;;01/02/17;;3
47;;701;;describe history oil industry;;47;;At first, it was commonly believed that oil was to be found only under the flats along the creeks and runs of Venango County.;;01/02/17;;3
48;;701;;describe history oil industry;;48;;But "Wildcatters" lead the search into neighboring hills, farms, and counties for newer and more productive oil fields.;;01/02/17;;3
49;;701;;describe history oil industry;;49;;Each new well fueled the excitement and new towns sprang up around most of the major fields.;;01/02/17;;3
50;;701;;describe history oil industry;;50;;Oil towns with romantic names like Red Hot, Shamburg, Pioneer, and Petroleum Center boomed overnight and disappeared almost as quickly.;;01/02/17;;3
51;;701;;describe history oil industry;;51;;Somehow, the industry survived an economic roller coaster as overproduction drove crude oil prices down to less than a dollar a barrel in 1886.;;01/02/17;;3
52;;701;;describe history oil industry;;52;;Technology became more uniform as oil field manufactures created catalogs of standardized tools and equipment.;;01/02/17;;3
53;;701;;describe history oil industry;;53;;Anyone with some land and some money could become an oil baron.;;01/02/17;;3
54;;701;;describe history oil industry;;54;;And some did.;;01/02/17;;3
55;;701;;describe history oil industry;;55;;Pennsylvania oil industry pioneers carried their knowledge, tools, and skills to other parts of the country and the world.;;01/02/17;;3
56;;701;;describe history oil industry;;56;;Newer fields opened around the globe from Ohio to Russia! But, after the Texas gusher wells came in at Spindletop in 1901, world attention shifted away from the Oil Creek Valley in Pennsylvania.;;01/02/17;;3
57;;701;;describe history oil industry;;57;;Had it not been for the automobile, the oil industry might have suffered the fate of its boomtowns.;;01/02/17;;3
58;;701;;describe history oil industry;;58;;But Americans were - and still are - a nation hungry for mobility.;;01/02/17;;3
59;;701;;describe history oil industry;;59;;Gasoline and asphalt-paved roads took us where we wanted to go.;;01/02/17;;3
60;;701;;describe history oil industry;;60;;Aviation and two World Wars firmly established the global importance of petroleum for transportation and military defense.;;01/02/17;;3
61;;701;;describe history oil industry;;61;;Research gave rise to new products as synthetic fibers and plastic made from oil made inroads into American homes and lives.;;01/02/17;;3
62;;701;;describe history oil industry;;62;;You couldn't brush your teeth without plastic! Scientists found ways to synthesize drugs from petroleum and even aspirin began to be made from oil.;;01/02/17;;3
63;;701;;describe history oil industry;;63;;Paraffin wax from petroleum replaced rubber in tires, waterproofed our cardboard milk containers, and glued the fabric of American society together.;;01/02/17;;3
64;;701;;describe history oil industry;;64;;We were on our way to the moon!;;01/02/17;;3
65;;701;;describe history oil industry;;65;;In the 1920s and 1930s, the oil industry spread out like a huge tidal wave over our great State of Texas, covering a large portion of our state and settling in many of the small towns, such as the town I started in, McCamey.;;01/02/17;;3
66;;701;;describe history oil industry;;66;;Most of the production was owned by the major oil companies.;;01/02/17;;3
67;;701;;describe history oil industry;;67;;Then in the 1980s and 1990s, this wave retreated, first from the small towns such as McCamey, then the medium sized cities such as Midland, and finally coming to rest in the large cities, such as Houston.;;01/02/17;;3
68;;701;;describe history oil industry;;68;;Twenty-five years ago oil production peaked at 3,5000,000 barrels of oil per day, now it is a little over 1,000,000 barrels of oil per day, and it is still declining at about 5% per year.;;01/02/17;;3
69;;701;;describe history oil industry;;69;;For the last hundred years the average posted oil price, adjusted for inflation, has averaged about $18 per barrel for West Texas Intermediate.;;01/02/17;;3
70;;701;;describe history oil industry;;70;;As the oil industry spread out over Texas in the 1920s and 1930s, it created immense wealth for landowners.;;01/02/17;;3
71;;701;;describe history oil industry;;71;;Ranchers and farmers, who were trying to eke out a living, suddenly became very wealthy.;;01/02/17;;3
72;;701;;describe history oil industry;;72;;The Deep Water Royalty Relief Act allowed MMS to suspend royalty payments to increase interest in deepwater exploration.;;01/02/17;;3
73;;701;;describe history oil industry;;73;;Seismic imaging reduced the probability that exploration would be unsuccessful and that additional oil and gas would be found in properties being reworked.;;01/02/17;;3
74;;701;;describe history oil industry;;74;;Technology also made improvements in production.;;01/02/17;;3
75;;701;;describe history oil industry;;75;;Prices were generally improving in the mid-1990s.;;01/02/17;;3
76;;701;;describe history oil industry;;76;;Offshore work requires a large and complex onshore support structure, larger than the OCS industry itself.;;01/02/17;;3
77;;701;;describe history oil industry;;77;;This includes: manufacturing companies, fabrication yards, chemical plants, supply bases, boat and helicopter charters, law and engineering firms, caterers, truckers.;;01/02/17;;3
78;;701;;describe history oil industry;;78;;At the beginning of this century, in January of 1901, when the historic Spindletop well gushed its first of many millions of barrels of oil, the Texas oil industry was in its infancy, and the price of oil soon plummeted to a mere three cents per barrel.;;01/02/17;;3
79;;701;;describe history oil industry;;79;;About 1847, Pittsburgh resident Samuel Keir bottled and sold crude oil from his father's salt wells as a cure-all for ailments, human and animal.;;01/02/17;;4
80;;701;;describe history oil industry;;80;;But he was more successful after he devised a way to distill petroleum into a lamp fuel which he called "carbon oil".;;01/02/17;;4
81;;701;;describe history oil industry;;81;;Using technology adapted from salt well drilling.;;01/02/17;;4
82;;701;;describe history oil industry;;82;;Drake sunk a shaft to 69 ï¿½ feet deep.;;01/02/17;;4
83;;701;;describe history oil industry;;83;;There, he struck the oil, which caused a stampede of people into the region, a stampede unseen since the California Gold Rush, ten years before.;;01/02/17;;4
84;;701;;describe history oil industry;;84;;Over 200,000 wells have been drilled in Louisiana since 1901 and even more have been drilled in Texas.;;01/02/17;;4
85;;701;;describe history oil industry;;85;;Since 1947, when offshore work began, 50,000 wells have been drilled in the Gulf of Mexico.;;01/02/17;;4
86;;701;;describe history oil industry;;86;;The oil and gas industry is extensive and is an integral part of the region's economy.;;01/02/17;;4
87;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;87;;As a public benefit of pearl farming, wild stocks of native black pearl oysters would increase over time in the general vicinity of a farm and eventually in the long term around the Islands;;01/02/17;;2
88;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;88;;Research is being carried out on the artificial culture of this pearl oyster's mantle (A. Machii, pers. comm.).;;01/02/17;;2
89;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;89;;Also, some studies have been conducted on its chromosomes in spite of technical problems caused by the presence of so much yolky material in the eggs (K. Wada, see footnote 3).;;01/02/17;;2
90;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;90;;As a public benefit of pearl farming, wild stocks of native black pearl oysters would increase over time in the general vicinity of a farm and eventually in the long term around the Islands;;01/02/17;;2
91;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;91;;A pearl starts growing when some irritating foreign substance such as a sand grain, bit of mud, parasite or other object becomes lodged in the shell-producing gland called the mantle.;;01/02/17;;2
92;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;92;;Pearls formed in the soft flesh where nacre can be added on all sides are most likely to be spherical and the most highly prized;;01/02/17;;2
93;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;93;;Tracey Wong Briggs, "Oyster virus is blamed for the shortage of pearls and their very high prices," USA Today, September 10, 1998.;;01/02/17;;2
94;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;94;;This project, based upon earlier research, will develop a locally based training effort to transfer innovative hatchery techniques to small pearl farmers, demonstrating operations at new sites, and formulating operating and financial plans for satellite farms in Hawaii and Micronesia with the purpose of commercialization.;;01/02/17;;2
95;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;95;;Freshwater mussel shell will be implanted with a shell bead or nuclei.;;01/02/17;;2
96;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;96;;The mussel will be placed in the controlled environment of a pond.;;01/02/17;;2
97;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;97;;A flow through system will be installed to recreate similar living conditions that are found in the mussels' natural habitat.;;01/02/17;;2
98;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;98;;A new industry is anticipated to evolve from this research program.;;01/02/17;;2
99;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;99;;The new industry would have great commercial and economic impacts on rural areas of the Southeastern United States.;;01/02/17;;2
100;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;100;;New businesses and economic venues will be created as a result which will offer new opportunities for farmers and people in rural and disadvantaged economic areas.;;01/02/17;;2
101;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;101;;American pearls might substitute for imports-primarily from Japan - currently worth over $400 million;;01/02/17;;2
102;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;102;;If anything that grows in water is not yet in commercial culture, it at least is being considered for aquaculture, and methods are being developed for its culture.;;01/02/17;;2
103;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;103;;The list runs the gamut from abalone, alligator, and baitfishes, through crayfishes, geoducks, lobsters, mahi mahi, pearl oysters, and ornamental seahorses, to seaweeds, sponges, scallops, and sturgeons;;01/02/17;;2
104;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;104;;There is some U.S. production of saltwater pearls.;;01/02/17;;3
105;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;105;;Abalone from along the Pacific Coast, primarily California, produce both blister and free pearls and their shells are used for inlay in jewelry and other items.;;01/02/17;;3
106;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;106;;The pearls are green, blue-green, yellow, or pink in color and may have high luster, but the texture is always coarser than that of other pearls.;;01/02/17;;3
107;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;107;;Some of the pearls are very large, as large as 60 carats each.;;01/02/17;;3
108;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;108;;To date, all of the abalone pearls have been natural, but a move is underway to culture pearls in the farms where abalone are raised for their meat.;;01/02/17;;3
109;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;109;;It also appears that attempts are underway to start a saltwater cultured pearl industry in Hawaii.;;01/02/17;;3
110;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;110;;The Hawaiian industry would be based upon saltwater oysters.;;01/02/17;;3
111;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;111;;Until 1963, yields from pearl rafts were stable but, thereafter, production per raft has gone down.;;01/02/17;;3
112;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;112;;Reasons for this decline have been related to crowded conditions and to the use of unsuitable culture grounds.;;01/02/17;;3
113;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;113;;In the past, shellfish aquaculture in Japan was limited, strictly speaking, to oysters and pearls.;;01/02/17;;3
114;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;114;;Aquaculture techniques are being utilized to grow oysters, pearls, and scallops, and it is expected that abalone will also be produced in the near future through aquaculture;;01/02/17;;3
115;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;115;;The pearl industry first began in 1906.;;01/02/17;;3
116;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;116;;The industry has developed rapidly after World War II and reached its peak of production in 1967 when 130 tons of pearls were produced by 4,701 culturist (called management units).;;01/02/17;;3
117;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;117;;In 1956, 82% of all pearls produced in Japan came from the middle Pacific region; 73% of these came from rafts.;;01/02/17;;3
118;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;118;;Recently, however, production in this area has declined because of overcrowding and deterioration of culture grounds.;;01/02/17;;3
119;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;119;;In 1964, 20% of the total pearl production came from the Seto Inland region but, recently, production dropped to 10%.;;01/02/17;;3
120;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;120;;On the other hand, production in the southern Pacific and East China regions has been on the increase, and over half of the total Japanese pearl landings now comes from these two areas.;;01/02/17;;3
121;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;121;;Until 1963, yields from pearl rafts were stable but, thereafter, production per raft has gone down.;;01/02/17;;3
122;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;122;;Reasons for this decline have been related to crowded conditions and to the use of unsuitable culture grounds.;;01/02/17;;3
123;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;123;;The demand for pearls has dropped and there is now a government restriction on the amount of pearl farming to be conducted;;01/02/17;;3
124;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;124;;A revival in mussel gathering began during the 1960s when the Japanese who did not have a continuous source of mussel shell in Japan, expanded their search for shell material to use in cultured pearl production for trade with China and the United States.;;01/02/17;;3
125;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;125;;The Japanese bought and shipped train-car loads of Three-ridge, Pig-toe, Warty-back, and Washboard mussel shells from the Midwestern United States.;;01/02/17;;3
126;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;126;;The process of making pearl nuclei was to cut small cubes of shell, tumble and pressure-grind them into small balls, and insert them into salt-water oysters.;;01/02/17;;3
127;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;127;;Within a year the oysters had secreted a thin layer of nacre around the mussel shell to create a cultured pearl;;01/02/17;;3
128;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;128;;This new market kept many Illinois musselers in business throughout the 1950s and 1960s digging shells for export.;;01/02/17;;3
129;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;129;;Although production of the pearl oyster has declined, the C. gigas continues at relatively high production levels in spite of decreasing levels of plankton.;;01/02/17;;3
130;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;130;;These decreases are explained by the cultivation of green laver and a short term, but devastating growth in the cultivation of pearl oysters.;;01/02/17;;3
131;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;131;;Although production of the pearl oyster has declined, the C. gigas continues at relatively high production levels in spite of decreasing levels of plankton.;;01/02/17;;3
132;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;132;;These decreases are explained by the cultivation of green laver and a short term, but devastating growth in the cultivation of pearl oysters.;;01/02/17;;3
133;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;133;;November 11 was our last day for technical and sightseeing tours as a group and we began with a trip to Toba Pearl Island.;;01/02/17;;3
134;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;134;;The first pearl culture in the world was developed here by Kokichi Mikimoto in 1893 and is currently cultured in rafts in this quiet inlet;;01/02/17;;3
135;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;135;;The Ama, women divers, dive into the sea for the cultured pearls and, although other methods are now employed, we were able to watch Amas dive at Mikimoto Pearl Island.;;01/02/17;;3
136;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;136;;From the very beginning these Ama worked along side Kokichi Mikimoto placing mother oysters deep on the ocean floor and bringing them back up.;;01/02/17;;3
137;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;137;;"Cultured Pearl" shall mean the composite product created when a nucleus (usually a sphere of calcareous mollusk shell) planted by humans inside the shell or in the mantle of a mollusk is coated with nacre by the mollusk.;;01/02/17;;3
138;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;138;;A cultured pearl is formed by a mollusk as a result of an irritant placed in the animal's shell by humans.;;01/02/17;;3
139;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;139;;An imitation pearl is a manufactured product composed of any materials that simulate the appearance of a pearl.;;01/02/17;;3
140;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;140;;"Cultured Pearl" shall mean the composite product created when a nucleus (usually a sphere of calcareous mollusk shell) planted by humans inside the shell or in the mantle of a mollusk is coated with nacre by the mollusk.;;01/02/17;;3
141;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;141;;In recent decades, however, these slow- growing mollusks have become scarce due to exploitation and increasing pollution.;;01/02/17;;3
142;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;142;;Now, the discovery of a freshwater pearl is a rare event.;;01/02/17;;3
143;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;143;;Commercial Musseling, 1970s to the present In the past two decades, mussel harvesting has been revived.;;01/02/17;;3
144;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;144;;Mussel shells are used for making seed pearl or nuclei for the cultured pearl industry.;;01/02/17;;3
145;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;145;;To create a cultured pearl, oysters are gathered from the sea at two or three years old.;;01/02/17;;3
146;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;146;;The oysters are then surgically implanted with a small round piece of polished mussel shell and returned to the sea in wire baskets.;;01/02/17;;3
147;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;147;;The oyster creates a cultured pearl by trying to "contain" the mussel shell irritant with coats of a pearly calcium carbonate substance known as nacre.;;01/02/17;;3
148;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;148;;Cultured pearls are harvested after three to six years.;;01/02/17;;3
149;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;149;;However, the future of this industry is threatened by a virus that has killed millions of oysters--up to 70 percent of the pearl oyster population in Japan;;01/02/17;;3
150;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;150;;The collapse of Japanese oyster stocks, in combination with a depressed Japanese economy and an unfavorable exchange rate of yen to dollars, has resulted in severely reduced demand for mussel shells.;;01/02/17;;3
151;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;151;;In addition, the cultured pearl market is increasingly served by the Chinese cultured pearl industry, which does not use mussel shell bead nuclei for pearl production.;;01/02/17;;3
152;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;152;;State Department of Natural Resources officials point out that due to the collapse of the cultured pearl industry in 1998, there has been no demand for mussels and prices have fallen.;;01/02/17;;3
153;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;153;;Without a market to sell mussels, very few people have purchased a musseling license;;01/02/17;;3
154;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;154;;In 1990, the peak year for mussel harvests, over 2,500 people were licensed musselers.12 Since that peak, the number of licensed musselers has dropped from 1,500 in 1992 to roughly 40 in 1998;;01/02/17;;3
155;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;155;;For example, she says, pearl oysters are filter feeders and thus feed low on the food chain, but they produce a luxury product: pearls.;;01/02/17;;3
156;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;156;;Increasingly, she says, especially in the Pacific Islands, coastal populations are taking part in the production of pearls, from setting up farms in their own traditional territorial waters to working for larger pearl operations.;;01/02/17;;3
157;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;157;;While costing little to the environment, these productions greatly benefit local and national economies.;;01/02/17;;3
158;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;158;;Recently, some valuable species like freshwater shrimps, pearls, crabs, turtles and frogs have also been taken for aquaculture as they have become economically important.;;01/02/17;;3
159;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;159;;For example, she says, pearl oysters are filter feeders and thus feed low on the food chain, but they produce a luxury product: pearls.;;01/02/17;;3
160;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;160;;Increasingly, she says, especially in the Pacific Islands, coastal populations are taking part in the production of pearls, from setting up farms in their own traditional territorial waters to working for larger pearl operations.;;01/02/17;;3
161;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;161;;Commercial farmers in the U.S.-affiliated Pacific Islands must be hatchery-based, offering opportunity for value-added improvements from triploidy for little additional cost.;;01/02/17;;3
162;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;162;;Around the turn of the 20th century, pearls were harvested for jewelry, while Wabash River mussel shells were cut and finished into mother-of-pearl buttons and knife handles.;;01/02/17;;3
163;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;163;;Vincennes soon became a mother-of-pearl button factory boomtown, as the Alices musseled a living from the river shells.;;01/02/17;;3
164;;702;;pearl farming operations actual farming operations described culturing pearls japanese pearl productions status pearl farming production;;164;;New markets opened for Wabash River mussels in the 1960s.;;01/02/17;;3
